Date,Open,High,Low,Close,Adj Close,Volume
2019-08-07,1.740000,1.820000,1.690000,1.740000,1.740000,192600
2019-08-08,1.760000,1.910000,1.760000,1.810000,1.810000,104100
2019-08-09,1.760000,1.860000,1.660000,1.800000,1.800000,243500
2019-08-12,1.810000,2.030000,1.710000,2.010000,2.010000,277100
2019-08-13,2.020000,2.290000,1.950000,2.270000,2.270000,283300
2019-08-14,2.270000,2.370000,2.050000,2.090000,2.090000,353300
2019-08-15,2.010000,2.120000,1.759000,1.940000,1.940000,262800
2019-08-16,1.970000,2.120000,1.930000,2.030000,2.030000,102800
2019-08-19,2.040000,2.100000,1.910000,1.970000,1.970000,100900
2019-08-20,1.970000,2.050000,1.910000,2.030000,2.030000,127500
2019-08-21,2.030000,2.050000,1.910000,1.950000,1.950000,118400
2019-08-22,1.950000,1.970000,1.880000,1.910000,1.910000,102700
2019-08-23,1.900000,1.910000,1.760000,1.860000,1.860000,153100
2019-08-26,1.890000,1.910000,1.845000,1.890000,1.890000,66900
2019-08-27,1.890000,1.950000,1.760000,1.800000,1.800000,82100
2019-08-28,1.764000,1.960000,1.750000,1.930000,1.930000,92800
2019-08-29,1.930000,2.010000,1.910000,1.990000,1.990000,147500
2019-08-30,1.990000,2.005000,1.890000,1.980000,1.980000,122000
2019-09-03,1.950000,2.095000,1.810000,1.830000,1.830000,153400
2019-09-04,1.880000,1.980000,1.840000,1.860000,1.860000,73600
2019-09-05,1.920000,2.000000,1.700000,1.730000,1.730000,416800
2019-09-06,1.700000,1.730000,1.640000,1.650000,1.650000,385600
2019-09-09,1.650000,1.670000,1.550000,1.590000,1.590000,282000
2019-09-10,1.600000,1.740000,1.500000,1.660000,1.660000,290800
2019-09-11,1.690000,1.790000,1.545000,1.760000,1.760000,254100
2019-09-12,1.800000,2.170000,1.780000,1.950000,1.950000,584200
2019-09-13,1.980000,2.050000,1.880000,1.950000,1.950000,228300
2019-09-16,2.010000,2.143000,1.920000,2.020000,2.020000,394500
2019-09-17,2.110000,2.210000,2.010000,2.140000,2.140000,407100
2019-09-18,2.120000,2.300000,2.030000,2.220000,2.220000,353300
2019-09-19,2.270000,2.330000,2.170000,2.200000,2.200000,337900
2019-09-20,2.210000,2.230000,2.100000,2.220000,2.220000,495300
2019-09-23,2.220000,2.220000,2.110000,2.180000,2.180000,90400
2019-09-24,2.160000,2.170000,2.010000,2.030000,2.030000,196500
2019-09-25,2.050000,2.090000,1.970000,2.050000,2.050000,85000
2019-09-26,2.030000,2.047000,1.910000,1.940000,1.940000,114700
2019-09-27,1.950000,2.000000,1.880000,1.930000,1.930000,89900
2019-09-30,1.930000,2.100000,1.890000,2.100000,2.100000,172500
2019-10-01,2.110000,2.120000,1.920000,1.970000,1.970000,126800
2019-10-02,1.940000,2.039000,1.890000,1.890000,1.890000,104400
2019-10-03,1.920000,1.920000,1.710000,1.760000,1.760000,203300
2019-10-04,1.760000,1.871000,1.760000,1.840000,1.840000,140900
2019-10-07,1.840000,1.850000,1.740000,1.780000,1.780000,79300
2019-10-08,1.770000,1.840000,1.720000,1.810000,1.810000,141500
2019-10-09,1.812000,1.830000,1.730000,1.790000,1.790000,65800
2019-10-10,1.820000,1.870000,1.690000,1.710000,1.710000,261700
2019-10-11,1.760000,1.870000,1.688000,1.700000,1.700000,302700
2019-10-14,1.680000,1.720000,1.650000,1.680000,1.680000,172000
2019-10-15,1.720000,1.761000,1.660000,1.700000,1.700000,156900
2019-10-16,1.650000,1.740000,1.610000,1.690000,1.690000,275100
2019-10-17,1.720000,1.730000,1.664000,1.700000,1.700000,96600
2019-10-18,1.670000,1.730000,1.670000,1.690000,1.690000,105600
2019-10-21,1.730000,1.741000,1.650000,1.650000,1.650000,164400
2019-10-22,1.650000,1.720000,1.600000,1.640000,1.640000,106700
2019-10-23,1.640000,1.680000,1.590000,1.600000,1.600000,194600
2019-10-24,1.610000,1.644000,1.550000,1.560000,1.560000,113700
2019-10-25,1.550000,1.590000,1.500000,1.510000,1.510000,217100
2019-10-28,1.510000,1.600000,1.510000,1.570000,1.570000,63500
2019-10-29,1.590000,1.640000,1.560000,1.570000,1.570000,54900
2019-10-30,1.570000,1.590000,1.510000,1.590000,1.590000,72400
2019-10-31,1.570000,1.730000,1.530000,1.700000,1.700000,113200
2019-11-01,1.700000,1.900000,1.670000,1.830000,1.830000,213500
2019-11-04,1.870000,1.910000,1.750000,1.860000,1.860000,237600
2019-11-05,1.850000,1.870000,1.770000,1.800000,1.800000,99900
2019-11-06,1.820000,1.870000,1.750000,1.760000,1.760000,50100
2019-11-07,1.790000,1.840000,1.680000,1.750000,1.750000,63700
2019-11-08,1.740000,1.800000,1.660000,1.670000,1.670000,62200
2019-11-11,1.790000,1.790000,1.630000,1.640000,1.640000,87500
2019-11-12,1.720000,1.780000,1.690000,1.700000,1.700000,81000
2019-11-13,1.700000,1.740000,1.620000,1.620000,1.620000,108300
2019-11-14,1.620000,1.740000,1.580000,1.610000,1.610000,205200
2019-11-15,1.650000,1.720000,1.633000,1.660000,1.660000,307800
2019-11-18,1.690000,1.740000,1.650000,1.700000,1.700000,210600
2019-11-19,1.710000,1.750000,1.650000,1.660000,1.660000,158600
2019-11-20,1.700000,1.730000,1.650000,1.650000,1.650000,182400
2019-11-21,1.670000,1.730000,1.660000,1.720000,1.720000,136600
2019-11-22,1.720000,1.830000,1.700000,1.790000,1.790000,400700
2019-11-25,1.810000,1.870000,1.660000,1.720000,1.720000,560300
2019-11-26,1.710000,1.800000,1.710000,1.730000,1.730000,158800
2019-11-27,1.730000,1.800000,1.730000,1.740000,1.740000,104500
2019-11-29,1.750000,1.790000,1.729000,1.760000,1.760000,93000
2019-12-02,1.756000,1.830000,1.690000,1.800000,1.800000,403000
2019-12-03,1.830000,1.870000,1.740000,1.750000,1.750000,325200
2019-12-04,1.780000,1.860000,1.730000,1.740000,1.740000,136800
2019-12-05,1.740000,1.810000,1.740000,1.740000,1.740000,108800
2019-12-06,1.770000,1.820000,1.700000,1.780000,1.780000,190200
2019-12-09,1.790000,1.890000,1.789000,1.790000,1.790000,284400
2019-12-10,1.820000,1.990000,1.800000,1.980000,1.980000,263400
2019-12-11,2.000000,2.000000,1.890000,1.950000,1.950000,266400
2019-12-12,1.960000,2.139000,1.950000,2.050000,2.050000,322000
2019-12-13,2.130000,2.250000,2.090000,2.210000,2.210000,404600
2019-12-16,2.220000,2.270000,2.000000,2.010000,2.010000,365500
2019-12-17,2.010000,2.039000,1.820000,1.960000,1.960000,303000
2019-12-18,1.920000,2.080000,1.920000,2.000000,2.000000,234000
2019-12-19,2.000000,2.360000,2.000000,2.270000,2.270000,899000
2019-12-20,2.140000,2.200000,2.030000,2.040000,2.040000,441700
2019-12-23,2.010000,2.160000,2.001000,2.130000,2.130000,262500
2019-12-24,2.150000,2.180000,2.100000,2.140000,2.140000,104100
2019-12-26,2.190000,2.190000,2.120000,2.140000,2.140000,85800
2019-12-27,2.120000,2.120000,2.070000,2.120000,2.120000,92800
2019-12-30,2.100000,2.150000,2.040000,2.130000,2.130000,155500
2019-12-31,2.150000,2.260000,2.100000,2.250000,2.250000,204400
2020-01-02,2.340000,2.340000,2.180000,2.230000,2.230000,132500
2020-01-03,2.250000,2.480000,2.160000,2.410000,2.410000,553900
2020-01-06,2.450000,2.501000,2.400000,2.480000,2.480000,300300
2020-01-07,2.620000,2.900000,2.538000,2.820000,2.820000,1470800
2020-01-08,2.930000,2.930000,2.550000,2.590000,2.590000,757700
2020-01-09,2.590000,2.750000,2.470000,2.490000,2.490000,531700
2020-01-10,2.540000,2.690000,2.518000,2.650000,2.650000,510900
2020-01-13,2.900000,3.050000,2.730000,2.820000,2.820000,891100
2020-01-14,2.830000,3.015000,2.750000,2.890000,2.890000,450400
2020-01-15,2.930000,3.030000,2.790000,2.880000,2.880000,526900
2020-01-16,2.900000,3.090000,2.890000,2.980000,2.980000,387900
2020-01-17,3.000000,3.080000,2.930000,3.020000,3.020000,311600
2020-01-21,3.040000,3.055000,2.720000,2.760000,2.760000,542400
2020-01-22,2.760000,2.900000,2.580000,2.760000,2.760000,542100
2020-01-23,2.830000,2.960000,2.700000,2.930000,2.930000,221000
2020-01-24,3.000000,3.000000,2.710000,2.790000,2.790000,264900
2020-01-27,2.800000,2.800000,2.660000,2.690000,2.690000,269500
2020-01-28,2.750000,2.750000,2.600000,2.720000,2.720000,175600
2020-01-29,2.730000,2.750000,2.670000,2.720000,2.720000,190500
2020-01-30,2.720000,2.720000,2.600000,2.670000,2.670000,131100
2020-01-31,2.650000,2.695000,2.490000,2.610000,2.610000,378800
2020-02-03,2.610000,2.660000,2.480000,2.560000,2.560000,269100
2020-02-04,2.570000,2.720000,2.520000,2.660000,2.660000,171100
2020-02-05,2.740000,2.750000,2.580000,2.630000,2.630000,78700
2020-02-06,2.680000,2.740000,2.590000,2.670000,2.670000,89400
2020-02-07,2.660000,2.689000,2.591000,2.600000,2.600000,81400
2020-02-10,2.600000,2.650000,2.540000,2.630000,2.630000,142600
2020-02-11,2.640000,2.660000,2.500000,2.500000,2.500000,171800
2020-02-12,2.520000,2.570000,2.440000,2.450000,2.450000,278400
2020-02-13,2.450000,2.560000,2.370000,2.440000,2.440000,215500
2020-02-14,2.490000,2.600000,2.420000,2.510000,2.510000,190500
2020-02-18,2.520000,2.603000,2.510000,2.600000,2.600000,133100
2020-02-19,2.610000,2.670000,2.540000,2.620000,2.620000,99000
2020-02-20,2.630000,2.890000,2.585000,2.850000,2.850000,226400
2020-02-21,2.930000,3.090000,2.800000,2.850000,2.850000,383700
2020-02-24,2.740000,2.740000,2.600000,2.630000,2.630000,156000
2020-02-25,2.640000,2.670000,2.450000,2.580000,2.580000,196800
2020-02-26,2.470000,2.649000,2.430000,2.520000,2.520000,165100
2020-02-27,2.450000,2.477000,2.260000,2.260000,2.260000,216000
2020-02-28,2.230000,2.280000,2.120000,2.150000,2.150000,228800
2020-03-02,2.170000,2.270000,2.130000,2.260000,2.260000,158100
2020-03-03,2.240000,2.380000,2.150000,2.180000,2.180000,185000
2020-03-04,2.250000,2.450000,2.250000,2.370000,2.370000,132600
2020-03-05,2.340000,2.360000,2.220000,2.270000,2.270000,84700
2020-03-06,2.260000,2.530000,2.220000,2.290000,2.290000,186700
2020-03-09,2.210000,2.340000,2.043000,2.240000,2.240000,206900
2020-03-10,2.300000,2.340000,2.095000,2.290000,2.290000,169800
2020-03-11,2.280000,2.305000,1.900000,2.140000,2.140000,318500
2020-03-12,1.920000,2.050000,1.695000,1.780000,1.780000,341700
2020-03-13,1.890000,2.100000,1.750000,2.090000,2.090000,142500
2020-03-16,1.770000,2.020000,1.750000,1.860000,1.860000,162500
2020-03-17,1.900000,1.950000,1.750000,1.930000,1.930000,166400
2020-03-18,1.770000,1.950000,1.710000,1.760000,1.760000,130600
2020-03-19,1.830000,1.990000,1.700000,1.990000,1.990000,121100
2020-03-20,1.950000,2.060000,1.810000,1.970000,1.970000,218700
2020-03-23,1.900000,2.030000,1.750000,1.930000,1.930000,129000
2020-03-24,2.050000,2.070000,1.940000,2.010000,2.010000,119600
2020-03-25,2.020000,2.090000,1.970000,1.990000,1.990000,148500
2020-03-26,1.950000,2.120000,1.810000,2.120000,2.120000,371200
2020-03-27,2.050000,2.190000,1.950000,2.060000,2.060000,114300
2020-03-30,2.060000,2.370000,2.060000,2.370000,2.370000,207400
2020-03-31,2.370000,2.470000,2.160000,2.450000,2.450000,226200
2020-04-01,2.390000,2.410000,2.100000,2.100000,2.100000,71940
