Date,Open,High,Low,Close,Adj Close,Volume
2019-08-12,0.300000,0.320000,0.300000,0.310000,0.310000,39600
2019-08-13,0.310000,0.340000,0.310000,0.330000,0.330000,272300
2019-08-14,0.340000,0.340000,0.320000,0.330000,0.330000,77200
2019-08-15,0.340000,0.340000,0.300000,0.320000,0.320000,31900
2019-08-16,0.310000,0.330000,0.300000,0.330000,0.330000,65000
2019-08-19,0.340000,0.340000,0.310000,0.320000,0.320000,45600
2019-08-20,0.330000,0.330000,0.310000,0.320000,0.320000,22400
2019-08-21,0.340000,0.340000,0.310000,0.320000,0.320000,39900
2019-08-22,0.330000,0.340000,0.320000,0.340000,0.340000,30500
2019-08-23,0.340000,0.340000,0.320000,0.320000,0.320000,45500
2019-08-26,0.320000,0.510000,0.320000,0.480000,0.480000,1783300
2019-08-27,0.440000,0.440000,0.360000,0.370000,0.370000,740100
2019-08-28,0.390000,0.410000,0.370000,0.390000,0.390000,229300
2019-08-29,0.400000,0.410000,0.380000,0.400000,0.400000,164900
2019-08-30,0.410000,0.410000,0.390000,0.400000,0.400000,92600
2019-09-03,0.420000,0.420000,0.400000,0.410000,0.410000,95500
2019-09-04,0.420000,0.420000,0.380000,0.390000,0.390000,123900
2019-09-05,0.400000,0.410000,0.350000,0.390000,0.390000,210000
2019-09-06,0.390000,0.390000,0.370000,0.390000,0.390000,80500
2019-09-09,0.390000,0.390000,0.370000,0.390000,0.390000,127600
2019-09-10,0.370000,0.560000,0.370000,0.420000,0.420000,2138900
2019-09-11,0.410000,0.420000,0.360000,0.410000,0.410000,372400
2019-09-12,0.430000,0.430000,0.410000,0.410000,0.410000,91700
2019-09-13,0.420000,0.440000,0.410000,0.420000,0.420000,89900
2019-09-16,0.420000,0.440000,0.420000,0.430000,0.430000,209200
2019-09-17,0.450000,0.480000,0.430000,0.450000,0.450000,352400
2019-09-18,0.500000,0.500000,0.430000,0.450000,0.450000,139400
2019-09-19,0.470000,0.470000,0.430000,0.440000,0.440000,68400
2019-09-20,0.430000,0.450000,0.410000,0.440000,0.440000,221300
2019-09-23,0.440000,0.450000,0.420000,0.430000,0.430000,73900
2019-09-24,0.420000,0.430000,0.400000,0.400000,0.400000,72400
2019-09-25,0.410000,0.420000,0.400000,0.410000,0.410000,22300
2019-09-26,0.420000,0.420000,0.390000,0.400000,0.400000,55500
2019-09-27,0.390000,0.410000,0.380000,0.380000,0.380000,115900
2019-09-30,0.400000,0.420000,0.340000,0.340000,0.340000,136800
2019-10-01,0.340000,0.380000,0.340000,0.340000,0.340000,80400
2019-10-02,0.330000,0.340000,0.310000,0.320000,0.320000,98300
2019-10-03,0.340000,0.340000,0.320000,0.320000,0.320000,29200
2019-10-04,0.330000,0.350000,0.320000,0.340000,0.340000,36400
2019-10-07,0.340000,0.350000,0.310000,0.350000,0.350000,120500
2019-10-08,0.350000,0.350000,0.320000,0.340000,0.340000,21600
2019-10-09,0.350000,0.350000,0.310000,0.330000,0.330000,35300
2019-10-10,0.330000,0.340000,0.320000,0.330000,0.330000,120300
2019-10-11,0.310000,0.400000,0.310000,0.370000,0.370000,668700
2019-10-14,0.420000,0.420000,0.330000,0.360000,0.360000,881900
2019-10-15,0.380000,0.500000,0.350000,0.450000,0.450000,1866000
2019-10-16,0.400000,0.440000,0.400000,0.410000,0.410000,375600
2019-10-17,0.430000,0.440000,0.380000,0.390000,0.390000,231000
2019-10-18,0.380000,0.380000,0.350000,0.360000,0.360000,268600
2019-10-21,0.370000,0.380000,0.360000,0.370000,0.370000,93100
2019-10-22,0.380000,0.390000,0.360000,0.380000,0.380000,66200
2019-10-23,0.380000,0.390000,0.360000,0.390000,0.390000,67900
2019-10-24,0.390000,0.390000,0.350000,0.380000,0.380000,101300
2019-10-25,0.370000,0.410000,0.360000,0.390000,0.390000,139400
2019-10-28,0.390000,0.390000,0.360000,0.360000,0.360000,146100
2019-10-29,0.380000,0.380000,0.340000,0.350000,0.350000,206000
2019-10-30,0.350000,0.360000,0.330000,0.340000,0.340000,116300
2019-10-31,0.350000,0.350000,0.330000,0.330000,0.330000,157400
2019-11-01,0.350000,0.360000,0.340000,0.350000,0.350000,132600
2019-11-04,0.370000,0.390000,0.340000,0.380000,0.380000,252000
2019-11-05,0.380000,0.430000,0.360000,0.390000,0.390000,1111900
2019-11-06,0.400000,0.400000,0.350000,0.350000,0.350000,309600
2019-11-07,0.350000,0.420000,0.300000,0.350000,0.350000,917400
2019-11-08,0.350000,0.370000,0.350000,0.360000,0.360000,143000
2019-11-11,0.380000,0.380000,0.340000,0.350000,0.350000,187800
2019-11-12,0.360000,0.360000,0.330000,0.340000,0.340000,351500
2019-11-13,0.340000,0.340000,0.320000,0.330000,0.330000,289500
2019-11-14,0.330000,0.340000,0.320000,0.320000,0.320000,157500
2019-11-15,0.340000,0.360000,0.330000,0.330000,0.330000,236600
2019-11-18,0.350000,0.350000,0.330000,0.330000,0.330000,161800
2019-11-19,0.340000,0.340000,0.300000,0.310000,0.310000,274500
2019-11-20,0.320000,0.320000,0.300000,0.300000,0.300000,158700
2019-11-21,0.300000,0.320000,0.300000,0.310000,0.310000,284700
2019-11-22,0.320000,0.320000,0.300000,0.300000,0.300000,91300
2019-11-25,0.310000,0.310000,0.160000,0.210000,0.210000,2680100
2019-11-26,0.230000,0.230000,0.190000,0.200000,0.200000,835900
2019-11-27,0.200000,0.210000,0.190000,0.190000,0.190000,418700
2019-11-29,0.200000,0.210000,0.180000,0.200000,0.200000,466000
2019-12-02,0.230000,0.230000,0.200000,0.220000,0.220000,680600
2019-12-03,0.220000,0.220000,0.190000,0.210000,0.210000,329300
2019-12-04,0.220000,0.250000,0.210000,0.230000,0.230000,896100
2019-12-05,0.240000,0.280000,0.230000,0.260000,0.260000,1197400
2019-12-06,0.260000,0.270000,0.240000,0.240000,0.240000,389200
2019-12-09,0.240000,0.260000,0.240000,0.250000,0.250000,279200
2019-12-10,0.260000,0.270000,0.240000,0.250000,0.250000,347600
2019-12-11,0.250000,0.260000,0.230000,0.250000,0.250000,297100
2019-12-12,0.240000,0.250000,0.220000,0.240000,0.240000,316600
2019-12-13,0.290000,0.360000,0.270000,0.300000,0.300000,3824900
2019-12-16,0.320000,0.320000,0.270000,0.290000,0.290000,695000
2019-12-17,0.310000,0.310000,0.280000,0.300000,0.300000,837200
2019-12-18,0.300000,0.300000,0.280000,0.280000,0.280000,430800
2019-12-19,0.280000,0.300000,0.280000,0.290000,0.290000,315700
2019-12-20,0.290000,0.300000,0.280000,0.280000,0.280000,229000
2019-12-23,0.280000,0.290000,0.270000,0.280000,0.280000,268100
2019-12-24,0.280000,0.280000,0.260000,0.270000,0.270000,164700
2019-12-26,0.270000,0.290000,0.270000,0.270000,0.270000,236400
2019-12-27,0.290000,0.290000,0.260000,0.270000,0.270000,254200
2019-12-30,0.260000,0.290000,0.260000,0.280000,0.280000,285600
2019-12-31,0.280000,0.310000,0.280000,0.280000,0.280000,764100
2020-01-02,0.290000,0.340000,0.290000,0.320000,0.320000,1162100
2020-01-03,0.330000,0.360000,0.330000,0.350000,0.350000,844100
2020-01-06,0.340000,0.370000,0.330000,0.340000,0.340000,358100
2020-01-07,0.350000,0.370000,0.330000,0.360000,0.360000,265200
2020-01-08,0.370000,0.450000,0.350000,0.410000,0.410000,1823600
2020-01-09,0.390000,0.420000,0.380000,0.380000,0.380000,825600
2020-01-10,0.390000,0.390000,0.330000,0.350000,0.350000,1268900
2020-01-13,0.360000,0.440000,0.360000,0.420000,0.420000,1304400
2020-01-14,0.430000,0.470000,0.380000,0.390000,0.390000,1011800
2020-01-15,0.380000,0.410000,0.370000,0.390000,0.390000,753100
2020-01-16,0.370000,0.400000,0.370000,0.370000,0.370000,464400
2020-01-17,0.370000,0.390000,0.350000,0.370000,0.370000,315300
2020-01-21,0.360000,0.370000,0.320000,0.340000,0.340000,544700
2020-01-22,0.340000,0.360000,0.340000,0.340000,0.340000,264600
2020-01-23,0.340000,0.360000,0.330000,0.340000,0.340000,272500
2020-01-24,0.350000,0.350000,0.310000,0.320000,0.320000,562500
2020-01-27,0.330000,0.350000,0.300000,0.330000,0.330000,561800
2020-01-28,0.330000,0.430000,0.320000,0.360000,0.360000,1655700
2020-01-29,0.360000,0.380000,0.340000,0.350000,0.350000,399300
2020-01-30,0.350000,0.360000,0.340000,0.340000,0.340000,95200
2020-01-31,0.340000,0.350000,0.330000,0.350000,0.350000,139100
2020-02-03,0.360000,0.360000,0.340000,0.350000,0.350000,176500
2020-02-04,0.350000,0.360000,0.330000,0.340000,0.340000,143900
2020-02-05,0.340000,0.350000,0.330000,0.340000,0.340000,157800
2020-02-06,0.340000,0.350000,0.330000,0.330000,0.330000,139100
2020-02-07,0.330000,0.350000,0.330000,0.340000,0.340000,171500
2020-02-10,0.350000,0.360000,0.330000,0.340000,0.340000,466100
2020-02-11,0.340000,0.360000,0.340000,0.340000,0.340000,102000
2020-02-12,0.350000,0.360000,0.340000,0.350000,0.350000,94100
2020-02-13,0.340000,0.420000,0.340000,0.400000,0.400000,910700
2020-02-14,0.390000,0.390000,0.350000,0.350000,0.350000,363100
2020-02-18,0.360000,0.370000,0.340000,0.350000,0.350000,102500
2020-02-19,0.350000,0.350000,0.330000,0.350000,0.350000,217600
2020-02-20,0.330000,0.350000,0.330000,0.340000,0.340000,97600
2020-02-21,0.350000,0.360000,0.320000,0.350000,0.350000,464100
2020-02-24,0.340000,0.350000,0.340000,0.340000,0.340000,135600
2020-02-25,0.340000,0.350000,0.320000,0.330000,0.330000,255600
2020-02-26,0.330000,0.340000,0.310000,0.320000,0.320000,237400
2020-02-27,0.320000,0.390000,0.300000,0.330000,0.330000,811000
2020-02-28,0.360000,0.360000,0.310000,0.340000,0.340000,350000
2020-03-02,0.350000,0.350000,0.320000,0.340000,0.340000,131600
2020-03-03,0.340000,0.340000,0.320000,0.330000,0.330000,86400
2020-03-04,0.340000,0.370000,0.320000,0.350000,0.350000,497100
2020-03-05,0.350000,0.350000,0.330000,0.340000,0.340000,177200
2020-03-06,0.340000,0.360000,0.330000,0.350000,0.350000,353600
2020-03-09,0.340000,0.340000,0.300000,0.330000,0.330000,122400
2020-03-10,0.340000,0.340000,0.300000,0.310000,0.310000,263200
2020-03-11,0.320000,0.320000,0.260000,0.260000,0.260000,295700
2020-03-12,0.270000,0.270000,0.230000,0.240000,0.240000,364000
2020-03-13,0.240000,0.260000,0.240000,0.250000,0.250000,261100
2020-03-16,0.250000,0.250000,0.210000,0.220000,0.220000,240100
2020-03-17,0.230000,0.230000,0.210000,0.220000,0.220000,239400
2020-03-18,0.210000,0.220000,0.180000,0.190000,0.190000,192100
2020-03-19,0.200000,0.220000,0.190000,0.200000,0.200000,156800
2020-03-20,0.220000,0.240000,0.200000,0.200000,0.200000,705400
2020-03-23,0.240000,0.240000,0.200000,0.210000,0.210000,256400
2020-03-24,0.220000,0.220000,0.210000,0.220000,0.220000,141300
2020-03-25,0.230000,0.260000,0.220000,0.240000,0.240000,341000
2020-03-26,0.250000,0.260000,0.230000,0.240000,0.240000,142300
2020-03-27,0.250000,0.250000,0.230000,0.230000,0.230000,146300
2020-03-30,0.250000,0.270000,0.210000,0.240000,0.240000,494700
2020-03-31,0.260000,0.740000,0.250000,0.320000,0.320000,29473800
2020-04-01,0.284000,0.395000,0.284000,0.340000,0.340000,2202859
