Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,0.480000,0.490000,0.450000,0.460000,0.460000,1043800
2019-07-23,0.470000,0.470000,0.440000,0.450000,0.450000,1117200
2019-07-24,0.450000,0.460000,0.430000,0.440000,0.440000,700400
2019-07-25,0.430000,0.460000,0.430000,0.440000,0.440000,604400
2019-07-26,0.450000,0.450000,0.430000,0.440000,0.440000,591200
2019-07-29,0.440000,0.450000,0.440000,0.440000,0.440000,302300
2019-07-30,0.440000,0.450000,0.430000,0.450000,0.450000,441800
2019-07-31,0.440000,0.500000,0.440000,0.490000,0.490000,1799600
2019-08-01,0.470000,0.490000,0.470000,0.480000,0.480000,326400
2019-08-02,0.470000,0.480000,0.460000,0.470000,0.470000,244900
2019-08-05,0.460000,0.470000,0.440000,0.450000,0.450000,374000
2019-08-06,0.450000,0.480000,0.450000,0.460000,0.460000,487000
2019-08-07,0.450000,0.460000,0.430000,0.450000,0.450000,358100
2019-08-08,0.440000,0.450000,0.440000,0.450000,0.450000,224000
2019-08-09,0.440000,0.450000,0.440000,0.440000,0.440000,284100
2019-08-12,0.430000,0.440000,0.420000,0.430000,0.430000,515900
2019-08-13,0.440000,0.440000,0.420000,0.430000,0.430000,365100
2019-08-14,0.430000,0.430000,0.410000,0.410000,0.410000,495500
2019-08-15,0.400000,0.410000,0.380000,0.400000,0.400000,1889300
2019-08-16,0.400000,0.430000,0.400000,0.430000,0.430000,423000
2019-08-19,0.430000,0.450000,0.420000,0.430000,0.430000,580000
2019-08-20,0.430000,0.440000,0.430000,0.440000,0.440000,315500
2019-08-21,0.450000,0.470000,0.440000,0.470000,0.470000,642200
2019-08-22,0.470000,0.470000,0.430000,0.440000,0.440000,477100
2019-08-23,0.430000,0.440000,0.410000,0.410000,0.410000,356900
2019-08-26,0.420000,0.420000,0.410000,0.410000,0.410000,277400
2019-08-27,0.400000,0.420000,0.400000,0.410000,0.410000,552800
2019-08-28,0.410000,0.420000,0.400000,0.420000,0.420000,309200
2019-08-29,0.410000,0.420000,0.400000,0.410000,0.410000,286400
2019-08-30,0.410000,0.460000,0.410000,0.460000,0.460000,789300
2019-09-03,0.460000,0.460000,0.440000,0.450000,0.450000,672200
2019-09-04,0.450000,0.460000,0.440000,0.450000,0.450000,403800
2019-09-05,0.450000,0.460000,0.440000,0.440000,0.440000,600000
2019-09-06,0.450000,0.460000,0.440000,0.440000,0.440000,254300
2019-09-09,0.440000,0.470000,0.440000,0.460000,0.460000,315000
2019-09-10,0.460000,0.490000,0.460000,0.480000,0.480000,798100
2019-09-11,0.480000,0.500000,0.470000,0.490000,0.490000,839200
2019-09-12,0.490000,0.500000,0.490000,0.490000,0.490000,350500
2019-09-13,0.500000,0.500000,0.480000,0.480000,0.480000,323900
2019-09-16,0.480000,0.490000,0.450000,0.470000,0.470000,644600
2019-09-17,0.470000,0.480000,0.460000,0.480000,0.480000,177000
2019-09-18,0.480000,0.480000,0.480000,0.480000,0.480000,307500
2019-09-19,0.470000,0.490000,0.470000,0.470000,0.470000,245900
2019-09-20,0.480000,0.510000,0.460000,0.510000,0.510000,736900
2019-09-23,0.480000,0.510000,0.480000,0.510000,0.510000,480900
2019-09-24,0.500000,0.510000,0.490000,0.500000,0.500000,218400
2019-09-25,0.470000,0.500000,0.470000,0.490000,0.490000,276500
2019-09-26,0.480000,0.510000,0.480000,0.490000,0.490000,247600
2019-09-27,0.500000,0.500000,0.490000,0.490000,0.490000,207500
2019-09-30,0.490000,0.490000,0.450000,0.450000,0.450000,612000
2019-10-01,0.450000,0.470000,0.450000,0.470000,0.470000,159100
2019-10-02,0.470000,0.470000,0.460000,0.470000,0.470000,246200
2019-10-03,0.460000,0.480000,0.450000,0.480000,0.480000,306900
2019-10-04,0.470000,0.490000,0.470000,0.480000,0.480000,246500
2019-10-07,0.480000,0.480000,0.470000,0.470000,0.470000,95800
2019-10-08,0.460000,0.480000,0.460000,0.470000,0.470000,211700
2019-10-09,0.460000,0.490000,0.460000,0.470000,0.470000,232300
2019-10-10,0.480000,0.490000,0.470000,0.490000,0.490000,377900
2019-10-11,0.490000,0.490000,0.480000,0.480000,0.480000,201700
2019-10-14,0.470000,0.480000,0.470000,0.470000,0.470000,87700
2019-10-15,0.470000,0.490000,0.470000,0.480000,0.480000,261800
2019-10-16,0.470000,0.480000,0.450000,0.470000,0.470000,205200
2019-10-17,0.470000,0.480000,0.470000,0.480000,0.480000,88000
2019-10-18,0.490000,0.490000,0.470000,0.480000,0.480000,130200
2019-10-21,0.480000,0.490000,0.470000,0.470000,0.470000,102900
2019-10-22,0.470000,0.470000,0.460000,0.460000,0.460000,163900
2019-10-23,0.460000,0.480000,0.460000,0.470000,0.470000,106300
2019-10-24,0.470000,0.470000,0.460000,0.460000,0.460000,137100
2019-10-25,0.480000,0.480000,0.460000,0.470000,0.470000,312500
2019-10-28,0.470000,0.470000,0.460000,0.460000,0.460000,184300
2019-10-29,0.460000,0.470000,0.460000,0.470000,0.470000,62400
2019-10-30,0.470000,0.470000,0.450000,0.450000,0.450000,448600
2019-10-31,0.470000,0.470000,0.450000,0.460000,0.460000,276700
2019-11-01,0.470000,0.470000,0.450000,0.460000,0.460000,67600
2019-11-04,0.460000,0.480000,0.460000,0.470000,0.470000,288300
2019-11-05,0.470000,0.480000,0.460000,0.470000,0.470000,192000
2019-11-06,0.480000,0.480000,0.460000,0.470000,0.470000,94700
2019-11-07,0.470000,0.480000,0.460000,0.460000,0.460000,200900
2019-11-08,0.460000,0.470000,0.460000,0.460000,0.460000,118000
2019-11-11,0.460000,0.470000,0.450000,0.450000,0.450000,69300
2019-11-12,0.450000,0.460000,0.440000,0.450000,0.450000,306000
2019-11-13,0.450000,0.450000,0.440000,0.450000,0.450000,105400
2019-11-14,0.450000,0.460000,0.440000,0.460000,0.460000,102300
2019-11-15,0.450000,0.460000,0.440000,0.450000,0.450000,99500
2019-11-18,0.450000,0.450000,0.440000,0.440000,0.440000,326900
2019-11-19,0.430000,0.440000,0.430000,0.440000,0.440000,505600
2019-11-20,0.430000,0.450000,0.430000,0.440000,0.440000,158100
2019-11-21,0.450000,0.450000,0.420000,0.430000,0.430000,404100
2019-11-22,0.430000,0.450000,0.430000,0.440000,0.440000,387000
2019-11-25,0.440000,0.440000,0.430000,0.440000,0.440000,151100
2019-11-26,0.420000,0.440000,0.420000,0.430000,0.430000,662800
2019-11-27,0.430000,0.440000,0.420000,0.440000,0.440000,148500
2019-11-29,0.440000,0.440000,0.420000,0.430000,0.430000,475900
2019-12-02,0.420000,0.430000,0.400000,0.420000,0.420000,719800
2019-12-03,0.420000,0.420000,0.410000,0.420000,0.420000,147300
2019-12-04,0.420000,0.420000,0.420000,0.420000,0.420000,225400
2019-12-05,0.420000,0.430000,0.410000,0.410000,0.410000,571600
2019-12-06,0.410000,0.420000,0.410000,0.420000,0.420000,398900
2019-12-09,0.430000,0.430000,0.410000,0.410000,0.410000,378600
2019-12-10,0.410000,0.410000,0.400000,0.400000,0.400000,1175600
2019-12-11,0.400000,0.400000,0.400000,0.400000,0.400000,264800
2019-12-12,0.400000,0.410000,0.400000,0.400000,0.400000,498800
2019-12-13,0.400000,0.410000,0.380000,0.410000,0.410000,1075600
2019-12-16,0.400000,0.410000,0.400000,0.410000,0.410000,350300
2019-12-17,0.400000,0.420000,0.400000,0.410000,0.410000,488000
2019-12-18,0.410000,0.420000,0.400000,0.400000,0.400000,345800
2019-12-19,0.420000,0.420000,0.400000,0.410000,0.410000,442700
2019-12-20,0.410000,0.410000,0.400000,0.400000,0.400000,710400
2019-12-23,0.400000,0.410000,0.390000,0.400000,0.400000,1002700
2019-12-24,0.400000,0.410000,0.400000,0.410000,0.410000,242600
2019-12-26,0.410000,0.420000,0.400000,0.410000,0.410000,189600
2019-12-27,0.410000,0.420000,0.400000,0.410000,0.410000,378400
2019-12-30,0.410000,0.420000,0.410000,0.410000,0.410000,480200
2019-12-31,0.420000,0.420000,0.400000,0.420000,0.420000,809100
2020-01-02,0.410000,0.420000,0.410000,0.410000,0.410000,168300
2020-01-03,0.410000,0.420000,0.410000,0.410000,0.410000,163900
2020-01-06,0.400000,0.410000,0.400000,0.410000,0.410000,204900
2020-01-07,0.400000,0.420000,0.400000,0.400000,0.400000,224200
2020-01-08,0.400000,0.410000,0.400000,0.410000,0.410000,343600
2020-01-09,0.400000,0.410000,0.400000,0.410000,0.410000,375300
2020-01-10,0.410000,0.420000,0.410000,0.410000,0.410000,408900
2020-01-13,0.410000,0.420000,0.400000,0.400000,0.400000,182500
2020-01-14,0.400000,0.410000,0.400000,0.400000,0.400000,301100
2020-01-15,0.400000,0.410000,0.390000,0.390000,0.390000,494900
2020-01-16,0.400000,0.400000,0.390000,0.400000,0.400000,166300
2020-01-17,0.400000,0.400000,0.390000,0.400000,0.400000,170200
2020-01-21,0.390000,0.400000,0.390000,0.400000,0.400000,469200
2020-01-22,0.400000,0.400000,0.390000,0.390000,0.390000,362200
2020-01-23,0.390000,0.400000,0.380000,0.390000,0.390000,335100
2020-01-24,0.390000,0.390000,0.380000,0.390000,0.390000,363000
2020-01-27,0.390000,0.400000,0.370000,0.390000,0.390000,949900
2020-01-28,0.380000,0.400000,0.360000,0.380000,0.380000,1068500
2020-01-29,0.380000,0.380000,0.350000,0.350000,0.350000,995600
2020-01-30,0.350000,0.350000,0.340000,0.350000,0.350000,1930200
2020-01-31,0.350000,0.360000,0.320000,0.340000,0.340000,1237700
2020-02-03,0.350000,0.360000,0.340000,0.350000,0.350000,589700
2020-02-04,0.350000,0.360000,0.340000,0.350000,0.350000,857100
2020-02-05,0.360000,0.380000,0.350000,0.380000,0.380000,1459600
2020-02-06,0.380000,0.380000,0.360000,0.360000,0.360000,436400
2020-02-07,0.360000,0.370000,0.350000,0.360000,0.360000,405300
2020-02-10,0.360000,0.360000,0.340000,0.350000,0.350000,714300
2020-02-11,0.340000,0.360000,0.340000,0.360000,0.360000,511900
2020-02-12,0.350000,0.380000,0.350000,0.380000,0.380000,742300
2020-02-13,0.370000,0.370000,0.370000,0.370000,0.370000,258300
2020-02-14,0.370000,0.380000,0.360000,0.380000,0.380000,491000
2020-02-18,0.380000,0.390000,0.360000,0.360000,0.360000,538300
2020-02-19,0.390000,0.390000,0.360000,0.380000,0.380000,451300
2020-02-20,0.370000,0.390000,0.370000,0.390000,0.390000,1068100
2020-02-21,0.370000,0.390000,0.370000,0.380000,0.380000,516000
2020-02-24,0.380000,0.390000,0.360000,0.370000,0.370000,514100
2020-02-25,0.370000,0.370000,0.350000,0.350000,0.350000,351900
2020-02-26,0.340000,0.360000,0.330000,0.350000,0.350000,1328700
2020-02-27,0.320000,0.350000,0.320000,0.330000,0.330000,1629400
2020-02-28,0.330000,0.370000,0.310000,0.360000,0.360000,1933600
2020-03-02,0.380000,0.380000,0.350000,0.350000,0.350000,523100
2020-03-03,0.360000,0.370000,0.320000,0.350000,0.350000,443700
2020-03-04,0.360000,0.360000,0.340000,0.350000,0.350000,377500
2020-03-05,0.360000,0.360000,0.330000,0.340000,0.340000,385900
2020-03-06,0.330000,0.340000,0.320000,0.340000,0.340000,772100
2020-03-09,0.320000,0.330000,0.290000,0.300000,0.300000,1006700
2020-03-10,0.380000,0.380000,0.280000,0.300000,0.300000,678100
2020-03-11,0.300000,0.300000,0.260000,0.280000,0.280000,786200
2020-03-12,0.210000,0.250000,0.200000,0.240000,0.240000,1406300
2020-03-13,0.230000,0.260000,0.230000,0.250000,0.250000,1170100
2020-03-16,0.230000,0.250000,0.190000,0.220000,0.220000,1003400
2020-03-17,0.240000,0.240000,0.200000,0.230000,0.230000,861700
2020-03-18,0.220000,0.220000,0.200000,0.200000,0.200000,727200
2020-03-19,0.190000,0.220000,0.190000,0.220000,0.220000,594000
2020-03-20,0.210000,0.220000,0.210000,0.220000,0.220000,1154600
2020-03-23,0.210000,0.220000,0.200000,0.220000,0.220000,710700
2020-03-24,0.210000,0.240000,0.210000,0.240000,0.240000,1207900
2020-03-25,0.230000,0.270000,0.220000,0.260000,0.260000,996200
2020-03-26,0.230000,0.230000,0.210000,0.220000,0.220000,2667600
2020-03-27,0.220000,0.220000,0.200000,0.210000,0.210000,946800
2020-03-30,0.220000,0.220000,0.200000,0.220000,0.220000,1055400
2020-03-31,0.220000,0.260000,0.220000,0.250000,0.250000,1128300
2020-04-01,0.240000,0.319700,0.230000,0.267600,0.267600,3391392
